DateTime [UTC],BandStart_Latitude,BandStart_Longitude,BandMidpoint_Latitude,BandMidpoint_Longitude,BandEnd_Latitude,BandEnd_Longitude,BandIntensity [dBZ],BandAz_LO1 [deg],BandRng_LO1 [km],WaterTemp_Ontario [degC],IceCover_Ontario [%],IceCover_Huron [%],IceCover_Erie [%],z_925mb [m],T_925mb [degC],dT/dz_water-925hPa [degC/km],RH_925mb [%],u_925mb [kt],v_925mb [kt],z_850mb [m],T_850mb [degC],dT/dz_water-850hPa [degC/km],RH_850mb [%],u_850mb [kt],v_850mb [kt],bulkshear_925-850hPa [kt],z_700mb [m],T_700mb [degC],dT/dz_water-700hPa [degC/km],RH_700mb [%],u_700mb [kt],v_700mb [kt],bulkshear_925-700hPa [kt],z_500mb [m],T_500mb [degC],RH_500mb [%],u_500mb [kt],v_500mb [kt],bulkshear_925-500hPa [kt]
2019-01-10 00:00:00,43.98188,-76.203323,43.95135905000002,-75.26781018333328,43.846214,-74.348045,18.5,67.01951880117124,104.79694014228554,4.12,1.25,9.18,0.0,705.18,-7.14,15.96755438327803,86.02,29.1,-2.04,1357.81,-12.59,8.29276555630022,87.61,34.4,-8.6,53.32,2811.84,-20.99,4.004495277113918,75.91,24.74,-12.13,58.31,5242.21,-32.83,46.74,20.6,-12.72,59.14
2019-01-10 01:00:00,43.640293,-76.2061,43.61301429545454,-75.47706277272727,43.550304,-74.756958,24.0,88.25063314966188,96.85465486411886,4.12,1.25,9.18,0.0,703.76,-7.27,16.184494714107085,85.92,31.43,-6.07,1356.59,-12.43,8.396051865338828,85.97,33.58,-9.47,57.84,2810.66,-21.16,4.052428966861876,79.24,22.72,-11.31,60.44,5242.43,-33.03,54.38,17.87,-16.41,67.66
2019-01-10 02:00:00,43.868988,-76.289009,43.78989710869566,-75.53473699999998,43.696358,-74.789284,21.5,72.52270808205677,94.1455124316412,4.12,1.25,9.18,0.0,703.48,-7.5,16.517882526866437,84.01,35.18,-8.55,1355.17,-13.03,8.574569980150093,87.66,33.16,-17.81,74.94,2809.06,-21.16,4.13661509544118,80.17,15.98,-15.32,71.42,5241.99,-32.93,64.07,13.02,-24.29,84.1
2019-01-10 03:00:00,43.51416,-76.417526,43.246333256410274,-75.62156184615384,43.05555,-74.884178,17.5,98.03051402424923,80.76838953044707,4.12,1.25,9.18,0.0,702.84,-7.74,16.874395310454727,89.16,31.51,-6.57,1354.27,-12.85,8.757485582638616,88.41,29.99,-17.51,69.32,2817.72,-19.79,4.209076842269636,82.34,10.37,-19.96,72.79,5262.18,-31.38,67.39,10.98,-29.44,86.2
2019-01-25 00:00:00,43.30267,-76.809921,43.14212817999999,-76.11838383999998,42.944935,-75.22135899999998,5.5,125.86873807784836,59.88210659091399,2.61,10.56,35.88,36.99,681.81,-6.38,13.185491559232046,69.31,16.45,8.81,1335.63,-11.81,6.730906014390213,83.64,20.29,7.19,13.1,2815.61,-16.41,3.1929137913276344,84.17,29.64,16.37,0.11,5292.83,-28.19,47.18,37.2,35.55,27.01
2019-01-25 01:00:00,43.328156,-76.75885799999998,43.15455721052634,-76.07268103508774,42.965332,-75.12443499999998,13.0,121.47630311889021,61.71406707003214,2.61,10.56,35.88,36.99,685.98,-6.13,12.740896236041866,70.69,18.91,11.26,1340.26,-11.83,6.52112276722427,79.5,21.97,10.1,12.46,2815.63,-17.04,3.1041010360025996,84.56,29.16,17.98,1.32,5287.41,-28.25,49.38,35.99,37.92,26.88
2019-01-25 02:00:00,43.378967,-76.66806,43.20438071698114,-75.90702437735848,42.952255,-75.016426,16.5,113.8700018210712,65.52695261228389,2.61,10.56,35.88,36.99,683.45,-6.58,13.446484746506693,79.22,19.24,15.48,1337.52,-11.83,6.870925294575033,88.23,22.94,16.9,3.31,2807.89,-17.93,3.27292023547931,83.77,25.51,23.11,5.47,5273.9,-28.89,27.65,36.57,44.18,35.27
2019-01-25 03:00:00,43.437946,-76.588707,43.24383988372092,-75.93489269767444,43.015701,-75.209435,11.5,106.71724113991807,69.19047402265804,2.61,10.56,35.88,36.99,685.6,-6.89,13.856476079346558,86.54,18.1,16.0,1340.56,-11.51,7.086590678522409,88.81,21.49,18.86,1.07,2808.37,-17.67,3.3827451511018847,83.82,23.22,24.27,8.73,5274.64,-28.61,13.03,37.53,49.65,44.62
2019-01-25 04:00:00,43.510448,-76.342812,43.3561672982456,-75.90152687719298,43.14941,-75.322594,14.5,97.69561847511106,86.78362014407192,2.61,10.56,35.88,36.99,675.67,-7.63,15.15532730474936,93.42,20.08,22.53,1329.24,-11.58,7.703650206132828,89.23,19.92,19.05,1.46,2793.03,-18.17,3.666269248808641,83.55,23.62,30.07,14.13,5249.72,-29.71,13.53,40.22,55.26,49.75
2019-01-25 05:00:00,43.869049,-76.277451,43.61640354166667,-75.6900445416667,43.322834,-74.989471,7.5,72.67919339171709,95.03467384266816,2.61,10.56,35.88,36.99,678.0,-8.35,16.165191740412975,93.63,24.78,24.81,1329.89,-11.91,8.241283113640977,88.52,22.45,20.4,6.19,2791.99,-18.29,3.9255154925339992,65.16,26.6,33.77,12.71,5244.29,-30.75,16.88,42.2,60.0,49.81
2019-01-25 06:00:00,43.932194,-76.133476,43.84722981132075,-75.40810747169812,43.736481,-74.60994699999998,9.5,70.8473624211695,108.13493756169407,2.61,10.56,35.88,36.99,683.44,-8.15,15.743883881540441,89.55,28.14,23.63,1335.35,-12.49,8.057812558505262,87.88,30.52,19.36,12.42,2792.68,-18.92,3.8529298021971727,24.14,33.07,32.86,6.68,5238.76,-32.29,13.68,39.2,57.05,40.88
2019-01-25 07:00:00,43.940498,-76.139328,43.9538181016949,-75.37166967796612,43.985123,-74.478104,10.0,70.3045160736776,107.98442056229959,2.61,10.56,35.88,36.99,686.95,-8.05,15.517868840526965,89.97,24.25,21.68,1338.54,-12.98,7.963900966724939,86.66,28.89,18.19,8.57,2791.51,-20.33,3.8187217670723013,23.27,37.15,30.99,9.53,5226.64,-33.55,12.17,42.48,56.38,45.44
2019-01-25 08:00:00,43.843998,-76.28875,43.852381675,-75.67907299999997,43.855667,-74.93132800000002,20.0,74.15815665814223,93.40536786093107,2.61,10.56,35.88,36.99,683.75,-8.35,16.02925045703839,87.06,26.07,22.1,1334.17,-13.61,8.214845184646633,81.67,30.78,16.4,13.68,2785.87,-20.51,3.9341390660727167,18.79,37.46,29.5,4.85,5212.66,-33.94,12.65,46.07,55.01,40.93
2019-01-25 09:00:00,43.940544,-76.12775400000002,43.95785321621622,-75.48523727027028,43.955322,-74.883781,22.5,70.45914886739047,108.86306660978671,2.61,10.56,35.88,36.99,683.86,-8.81,16.69932442312754,87.1,31.23,23.19,1332.52,-13.95,8.57022783898178,85.03,32.97,18.56,17.92,2781.22,-21.21,4.106111706373462,28.56,34.73,30.48,1.06,5201.27,-34.14,12.91,53.18,60.33,41.15
2019-01-25 10:00:00,44.244457,-76.170761,44.15992126666666,-75.56140906666668,43.987644,-74.75018299999998,20.5,54.59041572042772,121.0326638002178,2.61,10.56,35.88,36.99,685.94,-8.7,16.488322593812864,83.4,24.35,16.29,1334.22,-14.21,8.476862886180689,71.78,31.67,18.83,7.81,2779.08,-22.5,4.069692128330239,42.99,30.62,31.56,10.2,5187.15,-35.35,14.54,47.61,59.61,49.87
2019-01-25 11:00:00,44.105991,-76.36685899999998,44.15131329411765,-76.22322888235293,44.182354,-76.071503,21.5,56.769810877353144,99.50214268713354,2.61,10.56,35.88,36.99,693.81,-9.24,17.07960392614693,76.27,29.38,13.55,1340.59,-14.99,8.839391611156282,63.32,32.83,20.25,12.91,2778.92,-24.23,4.264246541822002,41.96,32.81,29.35,0.04,5175.21,-36.43,16.16,43.61,54.89,36.08
2019-01-25 12:00:00,44.068737,-76.32584399999998,44.28457917021276,-75.72290070212766,44.460587,-75.087051,20.5,59.77413949227151,100.17714559338016,2.61,10.56,35.88,36.99,702.35,-10.38,18.495052324339717,76.37,32.4,14.87,1346.05,-16.08,9.650458749674975,60.98,35.86,21.92,14.82,2780.04,-25.26,4.672594638926059,34.04,32.82,27.0,7.64,5168.23,-37.25,17.55,43.27,47.48,21.33
2019-01-25 13:00:00,43.919743,-76.12181899999999,44.32380559322037,-75.38733313559321,44.680904,-74.48724399999998,19.0,71.69487347292069,108.59911764448609,2.61,10.56,35.88,36.99,712.9,-11.25,19.44171693084584,70.87,33.25,17.5,1354.21,-17.13,10.234749411095766,69.39,38.32,19.64,19.25,2784.92,-25.42,4.9768036424744695,38.43,32.25,25.7,10.68,5170.34,-37.33,17.65,46.6,43.28,14.18
2019-01-25 14:00:00,43.986149,-76.18020600000001,44.36100137931036,-75.0049250689655,44.780945,-74.13891600000002,6.0,67.15759252290114,106.68806518858584,2.61,10.56,35.88,36.99,716.35,-12.05,20.46485656452851,74.16,24.77,16.93,1356.22,-17.66,10.809455693029156,59.87,33.86,13.33,16.18,2782.51,-25.53,5.268624371520677,32.81,30.99,23.34,2.02,5168.68,-37.25,17.48,49.72,27.46,3.8
2019-01-25 15:00:00,43.969437,-76.191643,44.13540625757575,-75.09918206060605,44.505535,-74.10528599999998,27.5,67.90922708806377,105.1536274467627,2.61,10.56,35.88,36.99,720.71,-12.77,21.34006743350307,75.89,29.41,15.2,1359.06,-18.28,11.31664532838874,76.85,36.01,12.6,23.77,2781.22,-25.74,5.529947289319076,23.28,30.58,22.78,9.38,5166.01,-37.36,19.11,51.38,30.21,1.13
2019-01-25 16:00:00,43.977768,-76.191711,44.1480268125,-74.97662220833334,44.401814,-73.851486,23.5,67.43949213558174,105.48759089471416,2.61,10.56,35.88,36.99,730.93,-12.56,20.75438140451206,71.74,27.91,13.92,1369.36,-18.24,11.078167903254075,77.14,32.7,11.99,22.51,2795.93,-24.02,5.425743849094935,11.49,35.08,17.38,14.89,5186.26,-37.69,23.07,53.34,29.67,2.49
2019-01-25 17:00:00,43.973602,-76.191681,44.209883552238814,-75.1428476567164,44.442013,-74.031136,20.0,67.67395162788661,105.31940627980364,2.61,10.56,35.88,36.99,724.18,-13.54,22.30108536551686,76.34,28.15,12.87,1360.44,-18.94,11.871159330804737,72.66,29.66,10.95,24.32,2787.04,-23.98,5.794678224926803,15.29,41.38,5.78,31.64,5171.84,-39.17,30.8,56.63,26.73,2.01
2019-01-25 18:00:00,43.96954,-76.168488,44.20292727692308,-75.2582240923077,44.644279,-74.201088,8.0,68.26313288025523,106.88582826568516,2.61,10.56,35.88,36.99,737.97,-13.75,22.168922855942654,67.67,26.92,14.85,1373.3,-19.41,11.91291050753659,78.12,27.48,15.78,15.75,2800.14,-24.17,5.8425650146064125,26.11,43.71,4.5,31.71,5178.68,-39.66,39.85,56.14,26.41,0.72
2019-01-25 19:00:00,43.903057,-76.12748,44.1771626388889,-74.86729383333333,44.444817,-73.680901,29.0,72.56457868793919,107.62415410489277,2.61,10.56,35.88,36.99,748.03,-13.86,22.017833509351227,70.18,26.94,14.87,1383.06,-19.64,11.908377076916402,81.46,28.95,16.05,15.4,2809.93,-24.04,5.86135597683928,38.56,45.17,9.41,24.79,5187.61,-39.64,45.41,56.26,28.47,2.16
2019-01-25 20:00:00,43.810909,-76.242233,44.10111462903228,-75.26369832258065,44.435974,-74.200508,23.5,76.8519301597206,96.15795542966141,2.61,10.56,35.88,36.99,745.01,-14.06,22.375538583374723,70.23,24.44,15.21,1379.49,-19.92,12.084176036071302,81.44,26.49,16.59,11.1,2805.7,-23.93,5.941476280429128,54.26,44.46,15.21,13.05,5183.76,-39.79,46.16,59.59,28.88,6.28
2019-01-25 21:00:00,43.798443,-76.236343,44.01126378666666,-75.27642488000002,44.330627,-74.10996999999998,24.5,77.71687357570889,96.33435659730898,2.61,10.56,35.88,36.99,752.61,-14.03,22.109724824278178,66.51,20.82,17.64,1387.03,-20.05,11.996856592863889,67.74,23.58,15.38,7.69,2812.63,-24.07,5.916170985874431,57.31,42.11,24.37,5.02,5189.11,-39.66,36.98,65.1,31.25,14.75
2019-01-25 22:00:00,43.765202,-76.218735,43.952222609375,-75.124828890625,44.206543,-74.177208,10.5,80.02022668131839,97.06293452864719,2.61,10.56,35.88,36.99,754.82,-14.05,22.071487241991466,65.84,19.05,18.42,1389.11,-20.06,11.993290668125637,81.54,22.66,15.01,5.71,2812.68,-24.45,5.923176472261331,48.08,39.75,27.72,12.26,5188.2,-39.56,42.3,65.35,31.74,17.95
2019-01-25 23:00:00,43.940521,-76.133545,43.97916057500001,-75.43065760000002,44.0322,-74.60463,9.5,70.3820995456891,108.423336752756,2.61,10.56,35.88,36.99,757.39,-14.18,22.168235651381718,69.7,18.91,22.89,1391.68,-20.16,12.064555070131064,76.61,20.69,16.55,3.34,2814.08,-25.01,5.966425972253809,32.65,37.98,29.12,14.44,5193.15,-39.01,46.64,65.91,34.55,22.12
2019-01-26 00:00:00,43.973679,-76.174316,44.09115836842104,-75.10224556140348,44.261841,-73.960548,7.0,67.9429129855685,106.61594723833464,2.64,8.02,39.73,49.29,759.36,-14.35,22.37410450906026,67.48,21.81,22.2,1393.57,-20.1,12.191709063771464,60.48,18.87,19.37,3.45,2815.78,-24.89,6.033852076511659,27.86,41.33,26.22,6.24,5198.71,-38.24,27.98,71.15,35.64,19.56
2019-01-26 01:00:00,44.036373,-76.122688,44.13770113846153,-75.10070458461537,44.249172,-73.949287,21.5,65.4064396240624,113.09177184241408,2.64,8.02,39.73,49.29,755.49,-14.66,22.899045652490436,63.21,25.51,21.63,1389.23,-20.03,12.452941557553466,57.39,19.22,19.51,8.49,2810.93,-24.7,6.154546715855607,46.48,43.77,25.82,0.44,5195.2,-37.83,18.25,73.37,36.66,15.77
2019-01-26 02:00:00,43.969513,-76.174278,44.14195,-75.30125943478262,44.290653000000006,-74.239082,22.0,68.17581146556748,106.45224055616116,2.64,8.02,39.73,49.29,757.63,-15.08,23.388725367263703,59.57,22.53,21.14,1390.41,-20.26,12.744442286807486,60.58,17.75,17.66,6.89,2810.61,-24.89,6.304681190204261,68.38,43.89,26.1,5.05,5196.98,-37.13,16.46,74.95,40.99,26.11
2019-01-26 03:00:00,43.969563,-76.162704,44.10088891666666,-75.53888739583336,44.212929,-74.793137,14.5,68.34986322343913,107.31906697356943,2.64,8.02,39.73,49.29,758.18,-15.5,23.925716848241844,58.05,24.5,16.79,1390.71,-20.19,13.043697104356767,65.67,15.32,13.77,15.17,2810.7,-25.04,6.453908279076387,75.49,45.88,24.95,0.64,5202.09,-36.74,21.19,74.48,43.89,27.42
2019-01-26 04:00:00,43.915554,-76.127571,44.04587220930232,-75.45019958139534,44.166698,-74.741562,20.5,71.85736729527713,108.0209242945319,2.64,8.02,39.73,49.29,751.53,-15.97,24.762817186273338,56.18,25.02,13.38,1383.52,-20.34,13.451196946918005,61.08,15.0,12.11,18.26,2802.28,-25.91,6.641020882995275,73.35,46.08,25.2,0.25,5194.36,-36.33,24.58,73.27,46.01,29.68
2019-01-26 05:00:00,43.940521,-76.133545,44.029126416666664,-75.47109864583334,44.236916,-74.670677,16.0,70.3820995456891,108.423336752756,2.64,8.02,39.73,49.29,756.65,-16.46,25.242846758739184,65.81,23.01,10.38,1387.76,-20.58,13.763186718164526,56.88,13.9,9.87,18.58,2807.5,-26.32,6.803205699020481,75.97,43.88,28.6,7.91,5200.41,-35.94,19.55,71.64,46.25,32.87
2019-01-26 06:00:00,43.90303400000001,-76.133255,44.063596985915495,-75.18137571830988,44.29525,-74.273895,23.0,72.49547700260696,107.18029297978731,2.64,8.02,39.73,49.29,760.11,-15.91,24.40436252647643,66.42,21.12,8.03,1392.58,-20.01,13.320599175630845,59.46,13.74,10.37,15.2,2813.53,-26.64,6.593141000806816,76.59,40.31,28.82,10.89,5209.7,-35.43,18.59,69.32,47.77,37.69
2019-01-26 07:00:00,43.915554,-76.127571,43.96038864102564,-75.55164207692306,44.04711500000001,-74.905731,23.0,71.85736729527713,108.0209242945319,2.64,8.02,39.73,49.29,757.89,-16.21,24.87168322579794,65.75,20.72,6.5,1389.46,-20.15,13.566421487484346,57.46,17.21,10.46,14.51,2812.45,-26.08,6.702341374957778,69.37,40.87,30.01,13.14,5211.71,-35.28,19.52,66.97,47.35,37.66
2019-01-26 08:00:00,43.81094,-76.236465,43.90454352272727,-75.78344745454545,44.007233,-75.242165,23.5,76.90855387147045,96.61057511218064,2.64,8.02,39.73,49.29,751.93,-16.46,25.40130065298632,81.51,20.14,6.6,1382.53,-20.37,13.815251748605817,56.87,16.36,9.45,15.12,2806.63,-25.41,6.805314558741267,50.62,41.27,26.98,9.67,5208.62,-34.88,18.71,64.33,45.59,35.99
2019-01-26 09:00:00,43.773533,-76.218811,43.85221752941175,-75.98833411764704,43.933048,-75.77486400000002,28.5,79.4809374851635,97.20853965280428,2.64,8.02,39.73,49.29,762.06,-16.32,24.879930714117002,75.29,20.74,4.87,1392.95,-20.21,13.611400265623317,50.83,23.39,7.49,18.74,2813.07,-25.55,6.739967366613699,37.89,37.89,26.34,7.92,5214.77,-35.12,19.23,59.97,43.26,31.85
2019-01-26 10:00:00,43.781807,-76.230423,43.82196113636365,-76.00606190909092,43.883053,-75.786339,29.0,78.84929410106837,96.45097847078091,2.64,8.02,39.73,49.29,764.57,-16.24,24.69361863531135,77.89,17.41,5.9,1395.4,-20.32,13.530170560412783,50.53,22.2,8.54,12.54,2816.56,-25.3,6.703212429346436,19.74,36.46,22.28,6.89,5216.76,-35.49,27.8,57.08,42.35,35.27
2019-01-26 11:00:00,43.798496,-76.224808,43.84375743750001,-76.00493375,43.899719,-75.780594,26.5,77.82185640967374,97.24237421696377,2.64,8.02,39.73,49.29,763.03,-16.53,25.12352070036565,69.41,15.23,7.34,1393.41,-20.42,13.757616207720629,67.09,20.44,10.82,6.24,2815.76,-25.34,6.808108645623207,12.67,34.47,19.47,6.0,5212.5,-36.09,36.57,55.02,40.43,35.64
2019-01-26 12:00:00,43.806801,-76.230652,43.86774615,-75.99565584999998,43.920586,-75.71122700000002,22.0,77.23267766787791,96.96979990932164,2.64,8.02,39.73,49.29,765.04,-17.06,25.750287566663182,79.36,15.7,7.7,1393.97,-20.78,14.132298399535141,61.4,21.11,11.43,6.04,2814.78,-25.75,6.998770774270102,13.13,32.59,20.55,6.86,5206.22,-36.84,45.77,53.56,37.57,30.93
2019-01-26 13:00:00,43.723629,-76.201065,43.80942508,-75.90630852,43.908081,-75.624496,22.5,82.82422898118284,97.84583478114678,2.64,8.02,39.73,49.29,766.39,-17.26,25.965892039301142,66.66,15.25,8.26,1394.88,-20.88,14.266460197292957,53.24,21.34,11.52,5.28,2815.12,-25.75,7.068970416891643,12.06,32.01,19.83,6.48,5206.94,-36.85,50.6,53.24,37.26,31.13
2019-01-26 14:00:00,43.723602,-76.20683299999997,43.74954406250001,-75.99546718749998,43.774757,-75.774612,22.0,82.79587466543758,97.38515460480015,2.64,8.02,39.73,49.29,766.8,-17.47,26.22587376108503,83.53,14.47,9.63,1394.7,-21.18,14.418871441887143,54.32,19.24,12.67,2.55,2814.59,-25.54,7.144912758163711,10.54,30.36,20.16,8.05,5206.58,-37.1,48.84,51.38,36.76,31.52
2019-01-26 15:00:00,43.706966,-76.20092,43.733760785714296,-76.022409,43.758041,-75.826492,19.0,83.90463461089473,97.670273477633,2.64,8.02,39.73,49.29,770.06,-17.21,25.777212165285825,83.89,12.35,7.91,1398.3,-21.09,14.19580919688193,58.85,15.8,12.63,0.4,2820.26,-25.16,7.038358165559203,12.85,30.43,19.79,10.52,5216.01,-36.71,49.95,49.73,35.48,32.71
2019-01-26 16:00:00,43.694469,-76.200813,43.720887235294114,-75.98806894117648,43.76226,-75.77459,17.5,84.71725716650731,97.56132438381631,2.64,8.02,39.73,49.29,774.42,-17.32,25.774127734304383,72.47,10.61,9.24,1403.04,-20.9,14.22625156802372,55.46,14.28,18.06,10.54,2826.43,-25.05,7.061912023294404,12.91,31.11,21.59,15.53,5223.12,-36.78,47.23,47.87,32.79,31.37
2019-01-26 17:00:00,43.694443,-76.20657299999998,43.725788947368414,-76.01842089473685,43.745537,-75.832222,15.5,84.6977687836403,97.09972212182396,2.64,8.02,39.73,49.29,765.84,-16.92,25.54058288937637,68.99,8.7,8.71,1395.8,-20.18,14.013468978363665,53.8,13.2,20.5,16.69,2820.78,-24.92,6.93425222810712,14.1,33.61,18.79,14.27,5215.54,-37.51,52.0,46.75,30.88,31.37
2019-01-26 18:00:00,43.681999,-76.194946,43.7883934090909,-75.92885272727273,43.941406,-75.63024899999998,11.0,85.54693484746812,97.93418141190428,2.64,8.02,39.73,49.29,772.11,-15.85,23.94736501275725,66.25,7.38,9.27,1403.54,-19.7,13.173831882240618,57.34,13.8,21.47,19.93,2831.63,-24.34,6.5298079198200325,16.02,33.71,18.06,15.1,5225.79,-37.97,53.92,46.5,30.9,33.26
2019-01-26 19:00:00,43.698635,-76.200851,43.75163293750001,-75.986369625,43.837265,-75.740059,13.0,84.44615268126127,97.59527475239337,2.64,8.02,39.73,49.29,769.48,-15.13,23.09351770026511,68.6,5.05,9.43,1402.29,-19.21,12.672129160159454,65.82,14.73,22.04,24.03,2832.77,-23.8,6.27301192825397,17.88,31.65,17.87,18.13,5226.26,-38.41,57.92,45.66,28.43,33.06
2019-01-26 20:00:00,43.706993,-76.19516,43.80430664705882,-75.93439264705883,43.912254,-75.71701,-9999.0,83.92765020913433,98.13129115415536,2.64,8.02,39.73,49.29,763.22,-14.86,22.92916852283745,72.45,3.08,9.57,1396.71,-19.01,12.529444193855559,68.41,14.91,22.28,27.15,2826.91,-23.77,6.19050482682505,19.16,29.91,17.29,20.1,5219.45,-38.74,61.52,43.54,30.9,39.34
2019-01-26 21:00:00,43.7444,-76.212776,43.84546223076924,-75.79862392307693,43.89143,-75.653412,-9999.0,81.41052846053,97.19596883454071,2.64,8.02,39.73,49.29,765.89,-14.26,22.065831907976342,79.76,3.52,11.01,1400.57,-18.74,12.066515775719886,79.43,13.11,24.2,29.25,2832.97,-23.6,5.965470866264027,22.02,27.99,19.93,23.21,5225.23,-39.01,64.65,42.08,31.89,40.12
2019-02-08 15:00:00,44.25901,-76.164742,44.281514153846146,-76.11588115384616,44.302048,-76.063774,3.0,54.09385209181029,122.34890711498873,2.29,16.0,46.93,70.91,744.52,-9.35,15.634234137430829,85.83,27.71,24.94,1391.08,-15.28,8.367599275383157,86.31,32.44,21.43,8.88,2849.19,-16.43,4.085371631937498,31.17,49.23,39.86,17.18,5331.4,-23.38,2.26,76.98,81.31,75.8
2019-02-08 16:00:00,44.070484,-76.335373,44.28538478873241,-75.82563801408448,44.451508,-75.350708,11.5,59.461582268253224,99.61185694590976,2.29,16.0,46.93,70.91,759.0,-9.98,16.16600790513834,83.76,28.72,25.54,1404.05,-15.86,8.739005021188703,68.23,34.1,22.23,9.18,2857.9,-16.98,4.2933622590013645,40.09,45.32,35.94,10.21,5336.24,-24.6,3.99,75.79,71.99,61.19
2019-02-08 17:00:00,43.740543,-76.210716,44.137647775999966,-75.62471429600001,44.662781,-74.92372900000002,4.5,81.67374947131017,97.30297169407946,2.29,16.0,46.93,70.91,766.17,-10.56,16.771734732500622,77.99,27.91,24.19,1409.71,-16.31,9.115349965595762,84.4,35.47,21.43,9.16,2858.98,-17.73,4.494609965791996,41.1,51.53,27.33,0.82,5331.39,-27.52,7.24,70.21,55.69,39.29
2019-02-08 18:00:00,43.787415,-76.222023,44.11805806666667,-75.26884427407403,44.655197,-74.164124,13.5,78.55923693538773,97.22693966900336,2.29,16.0,46.93,70.91,767.86,-10.73,16.956215976870784,83.68,28.88,22.05,1411.31,-16.45,9.225471370570606,84.97,35.21,21.79,10.03,2856.32,-17.99,4.558312794084696,43.81,53.95,26.29,3.66,5325.58,-29.71,13.91,64.21,42.5,19.26
2019-02-08 19:00:00,43.6409,-76.197678,43.94607215447156,-75.17637673983744,44.510612,-74.069725,8.5,88.2173720998208,97.53292348915396,2.29,16.0,46.93,70.91,772.48,-10.77,16.906586578293286,81.29,31.43,20.81,1415.8,-16.4,9.224466732589349,85.19,35.58,20.03,16.12,2860.17,-17.65,4.566162151200802,45.24,54.83,27.82,5.11,5327.94,-30.61,13.0,63.93,40.59,12.95
